Plot Title: 20393605_SM_A_B1_ctrl,,,
543,7/7/18 2:00,52.729,0.1214
544,7/7/18 3:00,51.809,0.1219
545,7/7/18 4:00,51.062,0.1224
546,7/7/18 5:00,50.356,0.1229
547,7/7/18 6:00,49.692,0.1237
548,7/7/18 7:00,49.428,0.1246
549,7/7/18 8:00,50.002,0.1242
550,7/7/18 9:00,51.413,0.1237
551,7/7/18 10:00,53.645,0.1209
552,7/7/18 11:00,56.512,0.1184
553,7/7/18 12:00,59.056,0.1169
554,7/7/18 13:00,62.447,0.1148
555,7/7/18 14:00,63.648,0.1122
556,7/7/18 15:00,64.074,0.1107
557,7/7/18 16:00,64.161,0.1091
558,7/7/18 17:00,62.919,0.1085
559,7/7/18 18:00,61.162,0.1174
560,7/7/18 19:00,59.401,0.1281
561,7/7/18 20:00,57.722,0.1366
562,7/7/18 21:00,56.34,0.1405
563,7/7/18 22:00,55.081,0.1425
564,7/7/18 23:00,53.908,0.1441
565,7/8/18 0:00,52.772,0.1455
566,7/8/18 1:00,51.721,0.1459
567,7/8/18 2:00,50.841,0.147
568,7/8/18 3:00,50.047,0.1475
569,7/8/18 4:00,49.338,0.1475
570,7/8/18 5:00,48.717,0.1479
571,7/8/18 6:00,48.137,0.1484
572,7/8/18 7:00,47.959,0.1479
573,7/8/18 8:00,48.45,0.147
574,7/8/18 9:00,49.87,0.145
575,7/8/18 10:00,52.16,0.1425
576,7/8/18 11:00,55.472,0.1391
577,7/8/18 12:00,59.229,0.1366
578,7/8/18 13:00,61.72,0.1347
579,7/8/18 14:00,64.204,0.1317
580,7/8/18 15:00,64.247,0.1312
581,7/8/18 16:00,62.661,0.1335
582,7/8/18 17:00,60.517,0.14
583,7/8/18 18:00,58.411,0.1514
584,7/8/18 19:00,56.858,0.1629
585,7/8/18 20:00,55.733,0.1663
586,7/8/18 21:00,54.777,0.1681
587,7/8/18 22:00,53.865,0.1699
588,7/8/18 23:00,53.035,0.1718
589,7/9/18 0:00,52.246,0.1732
590,7/9/18 1:00,51.633,0.1738
591,7/9/18 2:00,50.974,0.1742
592,7/9/18 3:00,50.268,0.1752
593,7/9/18 4:00,49.471,0.1752
594,7/9/18 5:00,48.717,0.1756
595,7/9/18 6:00,47.914,0.1765
596,7/9/18 7:00,47.467,0.1765
597,7/9/18 8:00,47.826,0.1756
598,7/9/18 9:00,49.294,0.1738
599,7/9/18 10:00,51.895,0.1709
600,7/9/18 11:00,55.558,0.1677
601,7/9/18 12:00,59.873,0.1642
602,7/9/18 13:00,63.819,0.1608
603,7/9/18 14:00,66.472,0.159
604,7/9/18 15:00,67.671,0.1581
605,7/9/18 16:00,68.013,0.1566
606,7/9/18 17:00,67.5,0.1558
607,7/9/18 18:00,66,0.1542
608,7/9/18 19:00,64.074,0.1547
609,7/9/18 20:00,62.191,0.1551
610,7/9/18 21:00,60.474,0.1547
611,7/9/18 22:00,58.842,0.1551
612,7/9/18 23:00,57.333,0.1551
613,7/10/18 0:00,55.906,0.1558
614,7/10/18 1:00,54.691,0.1558
615,7/10/18 2:00,53.645,0.1562
616,7/10/18 3:00,52.641,0.1562
617,7/10/18 4:00,51.764,0.1562
618,7/10/18 5:00,50.929,0.1566
619,7/10/18 6:00,50.135,0.157
620,7/10/18 7:00,49.782,0.157
621,7/10/18 8:00,50.223,0.1562
622,7/10/18 9:00,51.501,0.1542
623,7/10/18 10:00,53.602,0.1508
624,7/10/18 11:00,56.165,0.147
625,7/10/18 12:00,59.572,0.1434
626,7/10/18 13:00,62.447,0.1396
627,7/10/18 14:00,64.503,0.137
628,7/10/18 15:00,64.161,0.1366
629,7/10/18 16:00,62.577,0.1405
630,7/10/18 17:00,60.733,0.1441
631,7/10/18 18:00,59.272,0.1434
632,7/10/18 19:00,58.023,0.1441
633,7/10/18 20:00,57.031,0.1441
634,7/10/18 21:00,56.035,0.1441
635,7/10/18 22:00,55.038,0.1484
636,7/10/18 23:00,53.994,0.149
637,7/11/18 0:00,52.992,0.1495
638,7/11/18 1:00,52.029,0.1508
639,7/11/18 2:00,51.148,0.1508
640,7/11/18 3:00,50.311,0.1508
641,7/11/18 4:00,49.561,0.1514
642,7/11/18 5:00,48.805,0.1519
643,7/11/18 6:00,48.094,0.1523
644,7/11/18 7:00,47.736,0.1519
645,7/11/18 8:00,48.049,0.1503
646,7/11/18 9:00,49.338,0.1479
647,7/11/18 10:00,51.678,0.145
648,7/11/18 11:00,54.82,0.1416
649,7/11/18 12:00,56.815,0.1412
650,7/11/18 13:00,58.195,0.1396
651,7/11/18 14:00,59.185,0.1391
652,7/11/18 15:00,58.541,0.1412
653,7/11/18 16:00,57.549,0.1412
654,7/11/18 17:00,56.988,0.1405
655,7/11/18 18:00,56.512,0.1396
656,7/11/18 19:00,55.602,0.14
657,7/11/18 20:00,54.473,0.14
658,7/11/18 21:00,53.427,0.1405
659,7/11/18 22:00,52.597,0.1416
660,7/11/18 23:00,51.809,0.1416
661,7/12/18 0:00,51.062,0.1416
662,7/12/18 1:00,50.4,0.1421
663,7/12/18 2:00,49.87,0.1421
664,7/12/18 3:00,49.516,0.1425
665,7/12/18 4:00,49.116,0.1421
666,7/12/18 5:00,48.672,0.1425
667,7/12/18 6:00,48.227,0.1425
668,7/12/18 7:00,47.914,0.143
669,7/12/18 8:00,48.137,0.143
670,7/12/18 9:00,49.249,0.1412
671,7/12/18 10:00,50.974,0.1396
672,7/12/18 11:00,52.772,0.1375
673,7/12/18 12:00,55.125,0.1357
674,7/12/18 13:00,57.722,0.1321
675,7/12/18 14:00,58.455,0.1321
676,7/12/18 15:00,58.971,0.1317
677,7/12/18 16:00,59.099,0.1317
678,7/12/18 17:00,59.272,0.1312
679,7/12/18 18:00,58.798,0.1307
680,7/12/18 19:00,57.893,0.1317
681,7/12/18 20:00,56.772,0.1366
682,7/12/18 21:00,50.311,0.2528
683,7/12/18 22:00,53.602,0.2456
684,7/12/18 23:00,53.035,0.2437
685,7/13/18 0:00,52.291,0.2414
686,7/13/18 1:00,51.501,0.2399
687,7/13/18 2:00,50.752,0.2383
688,7/13/18 3:00,50.047,0.2374
689,7/13/18 4:00,49.516,0.2363
690,7/13/18 5:00,48.983,0.2355
691,7/13/18 6:00,48.36,0.2344
692,7/13/18 7:00,47.914,0.2335
693,7/13/18 8:00,48.137,0.2318
694,7/13/18 9:00,49.338,0.2303
695,7/13/18 10:00,51.37,0.2274
696,7/13/18 11:00,53.298,0.2262
697,7/13/18 12:00,55.213,0.2237
698,7/13/18 13:00,56.685,0.2224
699,7/13/18 14:00,57.807,0.2211
700,7/13/18 15:00,58.023,0.2198
701,7/13/18 16:00,58.239,0.219
702,7/13/18 17:00,58.626,0.2182
703,7/13/18 18:00,58.626,0.2169
704,7/13/18 19:00,58.066,0.2174
705,7/13/18 20:00,57.247,0.2174
706,7/13/18 21:00,56.34,0.2174
707,7/13/18 22:00,55.429,0.2169
708,7/13/18 23:00,54.516,0.2169
709,7/14/18 0:00,53.645,0.2164
710,7/14/18 1:00,52.772,0.2164
711,7/14/18 2:00,51.984,0.2164
712,7/14/18 3:00,51.237,0.2164
713,7/14/18 4:00,50.621,0.2164
714,7/14/18 5:00,49.959,0.2164
715,7/14/18 6:00,49.338,0.2164
716,7/14/18 7:00,48.895,0.2164
717,7/14/18 8:00,49.116,0.2156
718,7/14/18 9:00,50.356,0.2139
719,7/14/18 10:00,52.554,0.2112
720,7/14/18 11:00,55.299,0.2083
721,7/14/18 12:00,58.541,0.2056
722,7/14/18 13:00,61.248,0.2035
723,7/14/18 14:00,63.219,0.2008
724,7/14/18 15:00,64.76,0.199
725,7/14/18 16:00,64.974,0.1976
726,7/14/18 17:00,64.074,0.1972
727,7/14/18 18:00,63.133,0.1958
728,7/14/18 19:00,62.019,0.1954
729,7/14/18 20:00,60.775,0.1954
730,7/14/18 21:00,59.486,0.1958
731,7/14/18 22:00,58.282,0.1958
732,7/14/18 23:00,57.117,0.1963
733,7/15/18 0:00,56.122,0.1963
734,7/15/18 1:00,55.213,0.1967
735,7/15/18 2:00,54.473,0.1967
736,7/15/18 3:00,53.82,0.1967
737,7/15/18 4:00,53.253,0.1967
738,7/15/18 5:00,52.772,0.1967
739,7/15/18 6:00,52.291,0.1967
740,7/15/18 7:00,51.852,0.1967
741,7/15/18 8:00,51.633,0.1963
742,7/15/18 9:00,51.633,0.1963
743,7/15/18 10:00,51.852,0.1958
744,7/15/18 11:00,52.072,0.1954
745,7/15/18 12:00,52.509,0.1945
746,7/15/18 13:00,53.559,0.1932
747,7/15/18 14:00,55.168,0.1913
748,7/15/18 15:00,57.29,0.1876
749,7/15/18 16:00,58.582,0.1862
750,7/15/18 17:00,58.239,0.1904
751,7/15/18 18:00,57.247,0.2008
752,7/15/18 19:00,56.165,0.2047
753,7/15/18 20:00,55.299,0.2061
754,7/15/18 21:00,54.561,0.2064
755,7/15/18 22:00,53.645,0.207
756,7/15/18 23:00,52.729,0.207
757,7/16/18 0:00,51.895,0.2073
758,7/16/18 1:00,51.148,0.2073
759,7/16/18 2:00,50.488,0.2073
760,7/16/18 3:00,49.87,0.2078
761,7/16/18 4:00,49.204,0.2078
762,7/16/18 5:00,48.538,0.2078
763,7/16/18 6:00,47.959,0.2078
764,7/16/18 7:00,47.602,0.2083
765,7/16/18 8:00,47.914,0.207
766,7/16/18 9:00,49.161,0.2056
767,7/16/18 10:00,51.413,0.2029
768,7/16/18 11:00,54.343,0.2003
769,7/16/18 12:00,56.34,0.1994
770,7/16/18 13:00,58.195,0.1981
771,7/16/18 14:00,60.303,0.1954
772,7/16/18 15:00,62.233,0.1939
773,7/16/18 16:00,62.791,0.1926
774,7/16/18 17:00,62.447,0.1932
775,7/16/18 18:00,61.633,0.1926
776,7/16/18 19:00,60.132,0.1994
777,7/16/18 20:00,58.498,0.2318
778,7/16/18 21:00,57.204,0.2351
779,7/16/18 22:00,55.906,0.2363
780,7/16/18 23:00,54.691,0.2371
781,7/17/18 0:00,53.733,0.2374
782,7/17/18 1:00,52.903,0.2374
783,7/17/18 2:00,52.16,0.2379
784,7/17/18 3:00,51.458,0.2379
785,7/17/18 4:00,50.841,0.2371
786,7/17/18 5:00,50.311,0.2371
787,7/17/18 6:00,49.782,0.2371
788,7/17/18 7:00,49.294,0.2367
789,7/17/18 8:00,49.204,0.2358
790,7/17/18 9:00,50.092,0.2344
791,7/17/18 10:00,51.809,0.233
792,7/17/18 11:00,54.126,0.2299
793,7/17/18 12:00,57.16,0.2269
794,7/17/18 13:00,59.788,0.2249
795,7/17/18 14:00,62.191,0.2229
796,7/17/18 15:00,63.219,0.2211
797,7/17/18 16:00,63.39,0.2198
798,7/17/18 17:00,63.005,0.219
799,7/17/18 18:00,61.977,0.2198
800,7/17/18 19:00,60.69,0.219
801,7/17/18 20:00,59.445,0.2185
802,7/17/18 21:00,58.066,0.219
803,7/17/18 22:00,56.642,0.2195
804,7/17/18 23:00,55.299,0.2195
805,7/18/18 0:00,53.994,0.2195
806,7/18/18 1:00,52.86,0.2198
807,7/18/18 2:00,51.809,0.2198
808,7/18/18 3:00,50.929,0.2198
809,7/18/18 4:00,50.18,0.2198
810,7/18/18 5:00,49.471,0.2198
811,7/18/18 6:00,48.895,0.2195
812,7/18/18 7:00,48.493,0.2195
813,7/18/18 8:00,48.717,0.219
814,7/18/18 9:00,49.516,0.2174
815,7/18/18 10:00,51.193,0.2143
816,7/18/18 11:00,53.559,0.2117
817,7/18/18 12:00,56.556,0.2083
818,7/18/18 13:00,59.315,0.2043
819,7/18/18 14:00,60.948,0.2026
820,7/18/18 15:00,61.848,0.2008
821,7/18/18 16:00,62.62,0.1999
822,7/18/18 17:00,62.834,0.1981
823,7/18/18 18:00,62.49,0.1967
824,7/18/18 19:00,61.547,0.1967
825,7/18/18 20:00,60.26,0.1963
826,7/18/18 21:00,58.842,0.1967
827,7/18/18 22:00,57.42,0.1972
828,7/18/18 23:00,56.079,0.1972
829,7/19/18 0:00,54.865,0.1976
830,7/19/18 1:00,53.82,0.1981
831,7/19/18 2:00,52.86,0.1981
832,7/19/18 3:00,52.029,0.1985
833,7/19/18 4:00,51.282,0.1985
834,7/19/18 5:00,50.576,0.199
835,7/19/18 6:00,49.914,0.199
836,7/19/18 7:00,49.383,0.199
837,7/19/18 8:00,49.604,0.1985
838,7/19/18 9:00,50.621,0.1967
839,7/19/18 10:00,52.423,0.1935
840,7/19/18 11:00,54.952,0.1885
841,7/19/18 12:00,57.722,0.184
842,7/19/18 13:00,60.003,0.1807
843,7/19/18 14:00,61.59,0.1775
844,7/19/18 15:00,62.661,0.1756
845,7/19/18 16:00,63.005,0.1732
846,7/19/18 17:00,62.704,0.1718
847,7/19/18 18:00,62.105,0.1703
848,7/19/18 19:00,61.205,0.1699
849,7/19/18 20:00,60.003,0.1695
850,7/19/18 21:00,58.626,0.1703
851,7/19/18 22:00,57.247,0.1703
852,7/19/18 23:00,55.992,0.1709
853,7/20/18 0:00,54.909,0.1709
854,7/20/18 1:00,53.994,0.1709
855,7/20/18 2:00,53.253,0.1703
856,7/20/18 3:00,52.554,0.1709
857,7/20/18 4:00,51.809,0.1703
858,7/20/18 5:00,51.148,0.1714
859,7/20/18 6:00,50.576,0.1703
860,7/20/18 7:00,50.223,0.1709
861,7/20/18 8:00,50.488,0.1695
862,7/20/18 9:00,51.37,0.1681
863,7/20/18 10:00,52.992,0.1656
864,7/20/18 11:00,55.472,0.16
865,7/20/18 12:00,57.979,0.1562
866,7/20/18 13:00,60.991,0.1508
867,7/20/18 14:00,62.533,0.1479
868,7/20/18 15:00,62.875,0.1466
869,7/20/18 16:00,62.191,0.145
870,7/20/18 17:00,61.248,0.1434
871,7/20/18 18:00,60.303,0.1434
872,7/20/18 19:00,59.529,0.1434
873,7/20/18 20:00,58.712,0.1425
874,7/20/18 21:00,57.592,0.143
875,7/20/18 22:00,56.426,0.143
876,7/20/18 23:00,55.299,0.1434
877,7/21/18 0:00,54.343,0.1434
878,7/21/18 1:00,53.427,0.1441
879,7/21/18 2:00,52.597,0.1441
880,7/21/18 3:00,51.895,0.1441
881,7/21/18 4:00,51.193,0.1446
882,7/21/18 5:00,50.576,0.145
883,7/21/18 6:00,50.047,0.145
884,7/21/18 7:00,49.692,0.1455
885,7/21/18 8:00,50.18,0.1446
886,7/21/18 9:00,51.501,0.1421
887,7/21/18 10:00,53.559,0.1382
888,7/21/18 11:00,55.906,0.1352
889,7/21/18 12:00,59.229,0.1317
890,7/21/18 13:00,62.661,0.1276
891,7/21/18 14:00,65.359,0.1242
892,7/21/18 15:00,66.943,0.1214
893,7/21/18 16:00,67.158,0.1189
894,7/21/18 17:00,66.6,0.1174
895,7/21/18 18:00,65.273,0.1164
896,7/21/18 19:00,63.862,0.1159
897,7/21/18 20:00,62.406,0.1153
898,7/21/18 21:00,60.991,0.1148
899,7/21/18 22:00,59.529,0.1159
900,7/21/18 23:00,58.195,0.1153
901,7/22/18 0:00,57.031,0.1153
902,7/22/18 1:00,56.122,0.1153
903,7/22/18 2:00,55.429,0.1153
904,7/22/18 3:00,54.82,0.1153
905,7/22/18 4:00,54.3,0.1153
906,7/22/18 5:00,53.645,0.1153
907,7/22/18 6:00,52.903,0.1153
908,7/22/18 7:00,52.378,0.1159
909,7/22/18 8:00,52.686,0.1153
910,7/22/18 9:00,53.951,0.1138
911,7/22/18 10:00,56.079,0.1122
912,7/22/18 11:00,58.971,0.1096
913,7/22/18 12:00,62.276,0.1069
914,7/22/18 13:00,65.487,0.1042
915,7/22/18 14:00,67.757,0.102
916,7/22/18 15:00,68.999,0.0998
917,7/22/18 16:00,69.256,0.0981
918,7/22/18 17:00,68.443,0.0961
919,7/22/18 18:00,67.329,0.0949
920,7/22/18 19:00,65.916,0.0937
921,7/22/18 20:00,64.375,0.0932
922,7/22/18 21:00,62.875,0.0937
923,7/22/18 22:00,61.462,0.0992
924,7/22/18 23:00,60.003,0.1031
925,7/23/18 0:00,58.712,0.1031
926,7/23/18 1:00,57.549,0.1031
927,7/23/18 2:00,56.512,0.1031
928,7/23/18 3:00,55.515,0.1031
929,7/23/18 4:00,54.516,0.1031
930,7/23/18 5:00,53.645,0.1036
931,7/23/18 6:00,52.817,0.1036
932,7/23/18 7:00,52.246,0.1036
933,7/23/18 8:00,52.378,0.1031
934,7/23/18 9:00,53.515,0.102
935,7/23/18 10:00,55.863,0.1003
936,7/23/18 11:00,59.142,0.0992
937,7/23/18 12:00,62.406,0.0975
938,7/23/18 13:00,65.403,0.0969
939,7/23/18 14:00,67.671,0.0949
940,7/23/18 15:00,68.871,0.0937
941,7/23/18 16:00,68.785,0.092
942,7/23/18 17:00,67.971,0.0908
943,7/23/18 18:00,66.643,0.0896
944,7/23/18 19:00,65.145,0.0893
945,7/23/18 20:00,63.561,0.0881
946,7/23/18 21:00,61.977,0.0875
947,7/23/18 22:00,60.517,0.0875
948,7/23/18 23:00,59.185,0.0875
949,7/24/18 0:00,57.893,0.0875
950,7/24/18 1:00,56.728,0.0875
951,7/24/18 2:00,55.733,0.0875
952,7/24/18 3:00,54.82,0.0875
953,7/24/18 4:00,54.082,0.0875
954,7/24/18 5:00,53.472,0.0875
955,7/24/18 6:00,52.947,0.0887
956,7/24/18 7:00,52.509,0.0893
957,7/24/18 8:00,52.772,0.0887
958,7/24/18 9:00,53.951,0.0887
959,7/24/18 10:00,55.69,0.0881
960,7/24/18 11:00,57.636,0.0869
961,7/24/18 12:00,61.119,0.0869
962,7/24/18 13:00,63.219,0.0857
963,7/24/18 14:00,65.574,0.0844
964,7/24/18 15:00,66.13,0.0822
965,7/24/18 16:00,65.359,0.081
966,7/24/18 17:00,64.546,0.081
967,7/24/18 18:00,63.648,0.0797
968,7/24/18 19:00,62.362,0.0797
969,7/24/18 20:00,61.075,0.0787
970,7/24/18 21:00,59.788,0.0787
971,7/24/18 22:00,58.541,0.0787
972,7/24/18 23:00,57.376,0.0787
973,7/25/18 0:00,56.512,0.0787
974,7/25/18 1:00,55.733,0.0794
975,7/25/18 2:00,54.952,0.0787
976,7/25/18 3:00,54.082,0.0787
977,7/25/18 4:00,53.166,0.0787
978,7/25/18 5:00,52.291,0.0787
979,7/25/18 6:00,51.501,0.0794
980,7/25/18 7:00,51.017,0.0797
981,7/25/18 8:00,51.237,0.0797
982,7/25/18 9:00,51.809,0.0797
983,7/25/18 10:00,52.686,0.0797
984,7/25/18 11:00,54.648,0.081
985,7/25/18 12:00,57.42,0.0797
986,7/25/18 13:00,58.411,0.0768
987,7/25/18 14:00,60.69,0.0781
988,7/25/18 15:00,62.748,0.0775
989,7/25/18 16:00,63.219,0.0745
990,7/25/18 17:00,62.533,0.0775
991,7/25/18 18:00,61.677,0.0758
992,7/25/18 19:00,60.647,0.0752
993,7/25/18 20:00,59.358,0.0752
994,7/25/18 21:00,58.023,0.0752
995,7/25/18 22:00,56.815,0.0752
996,7/25/18 23:00,55.863,0.0752
997,7/26/18 0:00,54.952,0.0745
998,7/26/18 1:00,53.994,0.0745
999,7/26/18 2:00,53.121,0.0745
1000,7/26/18 3:00,52.291,0.0745
1001,7/26/18 4:00,51.589,0.0745
1002,7/26/18 5:00,50.929,0.0745
1003,7/26/18 6:00,50.4,0.0745
1004,7/26/18 7:00,50.047,0.0752
1005,7/26/18 8:00,50.223,0.0762
1006,7/26/18 9:00,51.105,0.0762
1007,7/26/18 10:00,52.772,0.0762
1008,7/26/18 11:00,54.995,0.0762
1009,7/26/18 12:00,57.592,0.0758
1010,7/26/18 13:00,59.014,0.0745
1011,7/26/18 14:00,60.904,0.0745
1012,7/26/18 15:00,61.804,0.0732
1013,7/26/18 16:00,62.062,0.0715
1014,7/26/18 17:00,61.891,0.0708
1015,7/26/18 18:00,61.162,0.0691
1016,7/26/18 19:00,60.003,0.0684
1017,7/26/18 20:00,58.669,0.0684
1018,7/26/18 21:00,57.29,0.0678
1019,7/26/18 22:00,55.992,0.0678
1020,7/26/18 23:00,54.777,0.0678
1021,7/27/18 0:00,53.69,0.0671
1022,7/27/18 1:00,52.686,0.0671
1023,7/27/18 2:00,51.764,0.0671
1024,7/27/18 3:00,50.886,0.0671
1025,7/27/18 4:00,50.135,0.0671
1026,7/27/18 5:00,49.383,0.0671
1027,7/27/18 6:00,48.762,0.0678
1028,7/27/18 7:00,48.405,0.0684
1029,7/27/18 8:00,48.762,0.0695
1030,7/27/18 9:00,49.87,0.0702
1031,7/27/18 10:00,51.94,0.0702
1032,7/27/18 11:00,54.909,0.0702
1033,7/27/18 12:00,55.906,0.0691
1034,7/27/18 13:00,58.411,0.0695
1035,7/27/18 14:00,60.733,0.0691
1036,7/27/18 15:00,62.019,0.0684
1037,7/27/18 16:00,61.891,0.0678
1038,7/27/18 17:00,61.075,0.0708
1039,7/27/18 18:00,60.132,0.0708
1040,7/27/18 19:00,58.971,0.0695
1041,7/27/18 20:00,57.592,0.0722
1042,7/27/18 21:00,56.251,0.0722
1043,7/27/18 22:00,54.995,0.0722
1044,7/27/18 23:00,53.82,0.0722
1045,7/28/18 0:00,52.641,0.0722
1046,7/28/18 1:00,51.633,0.0715
1047,7/28/18 2:00,50.709,0.0715
1048,7/28/18 3:00,49.825,0.0715
1049,7/28/18 4:00,49.073,0.0722
1050,7/28/18 5:00,48.36,0.0722
1051,7/28/18 6:00,47.781,0.0725
1052,7/28/18 7:00,47.377,0.0722
1053,7/28/18 8:00,47.602,0.0732
1054,7/28/18 9:00,48.805,0.0725
1055,7/28/18 10:00,50.929,0.0725
1056,7/28/18 11:00,53.908,0.0732
1057,7/28/18 12:00,56.426,0.0715
1058,7/28/18 13:00,56.599,0.0738
1059,7/28/18 14:00,58.023,0.0732
1060,7/28/18 15:00,60.474,0.0725
1061,7/28/18 16:00,61.761,0.0722
1062,7/28/18 17:00,61.59,0.0708
1063,7/28/18 18:00,60.517,0.0752
1064,7/28/18 19:00,58.152,0.0822
1065,7/28/18 20:00,56.295,0.0887
1066,7/28/18 21:00,54.952,0.0908
1067,7/28/18 22:00,53.733,0.092
1068,7/28/18 23:00,52.509,0.0926
1069,7/29/18 0:00,51.37,0.0926
1070,7/29/18 1:00,50.4,0.0926
1071,7/29/18 2:00,49.471,0.0926
1072,7/29/18 3:00,48.583,0.0932
1073,7/29/18 4:00,47.781,0.0932
1074,7/29/18 5:00,47.019,0.0932
1075,7/29/18 6:00,46.391,0.0932
1076,7/29/18 7:00,45.941,0.0932
1077,7/29/18 8:00,46.031,0.0926
1078,7/29/18 9:00,47.109,0.092
1079,7/29/18 10:00,49.204,0.0914
1080,7/29/18 11:00,52.203,0.0896
1081,7/29/18 12:00,55.515,0.0875
