Plot Title: 20393605_SM_A_B1_ctrl,,,
1082,7/29/18 13:00,57.16,0.0869
1083,7/29/18 14:00,58.239,0.0857
1084,7/29/18 15:00,58.325,0.0844
1085,7/29/18 16:00,57.893,0.0835
1086,7/29/18 17:00,57.16,0.0829
1087,7/29/18 18:00,56.556,0.0816
1088,7/29/18 19:00,55.733,0.081
1089,7/29/18 20:00,54.777,0.0803
1090,7/29/18 21:00,53.733,0.0797
1091,7/29/18 22:00,52.641,0.0797
1092,7/29/18 23:00,51.589,0.0794
1093,7/30/18 0:00,50.621,0.0794
1094,7/30/18 1:00,49.692,0.0794
1095,7/30/18 2:00,48.805,0.0794
1096,7/30/18 3:00,48.049,0.0787
1097,7/30/18 4:00,47.377,0.0787
1098,7/30/18 5:00,46.751,0.0787
1099,7/30/18 6:00,46.211,0.0787
1100,7/30/18 7:00,45.806,0.0787
1101,7/30/18 8:00,45.896,0.0794
1102,7/30/18 9:00,46.661,0.0787
1103,7/30/18 10:00,48.272,0.0781
1104,7/30/18 11:00,50.621,0.0768
1105,7/30/18 12:00,53.602,0.0758
1106,7/30/18 13:00,56.944,0.0745
1107,7/30/18 14:00,59.745,0.0738
1108,7/30/18 15:00,61.119,0.0722
1109,7/30/18 16:00,61.333,0.0695
1110,7/30/18 17:00,60.948,0.0691
1111,7/30/18 18:00,60.046,0.0671
1112,7/30/18 19:00,58.755,0.066
1113,7/30/18 20:00,57.204,0.0653
1114,7/30/18 21:00,55.733,0.0653
1115,7/30/18 22:00,54.255,0.0653
1116,7/30/18 23:00,52.947,0.0646
1117,7/31/18 0:00,51.721,0.0646
1118,7/31/18 1:00,50.488,0.0639
1119,7/31/18 2:00,49.338,0.0664
1120,7/31/18 3:00,48.227,0.0632
1121,7/31/18 4:00,47.289,0.0639
1122,7/31/18 5:00,46.571,0.0639
1123,7/31/18 6:00,45.986,0.0646
1124,7/31/18 7:00,45.669,0.0684
1125,7/31/18 8:00,45.896,0.0664
1126,7/31/18 9:00,46.841,0.0664
1127,7/31/18 10:00,48.583,0.0664
1128,7/31/18 11:00,51.37,0.0664
1129,7/31/18 12:00,54.909,0.0664
1130,7/31/18 13:00,58.971,0.066
1131,7/31/18 14:00,61.761,0.0646
1132,7/31/18 15:00,62.748,0.0632
1133,7/31/18 16:00,62.791,0.0614
1134,7/31/18 17:00,62.233,0.0607
1135,7/31/18 18:00,61.333,0.0588
1136,7/31/18 19:00,60.174,0.0588
1137,7/31/18 20:00,58.712,0.0581
1138,7/31/18 21:00,57.16,0.0581
1139,7/31/18 22:00,55.647,0.0574
1140,7/31/18 23:00,54.3,0.0574
1141,8/1/18 0:00,53.078,0.057
1142,8/1/18 1:00,51.895,0.057
1143,8/1/18 2:00,50.841,0.057
1144,8/1/18 3:00,49.782,0.057
1145,8/1/18 4:00,48.895,0.0574
1146,8/1/18 5:00,48.094,0.0581
1147,8/1/18 6:00,47.334,0.0574
1148,8/1/18 7:00,46.886,0.0581
1149,8/1/18 8:00,47.109,0.0599
1150,8/1/18 9:00,48.182,0.0614
1151,8/1/18 10:00,50.223,0.0621
1152,8/1/18 11:00,53.121,0.0621
1153,8/1/18 12:00,56.079,0.0621
1154,8/1/18 13:00,58.368,0.0607
1155,8/1/18 14:00,58.712,0.0581
1156,8/1/18 15:00,58.582,0.0581
1157,8/1/18 16:00,58.582,0.0599
1158,8/1/18 17:00,58.368,0.057
1159,8/1/18 18:00,57.893,0.057
1160,8/1/18 19:00,56.988,0.0555
1161,8/1/18 20:00,56.035,0.0547
1162,8/1/18 21:00,54.909,0.0547
1163,8/1/18 22:00,53.908,0.0544
1164,8/1/18 23:00,53.078,0.0547
1165,8/2/18 0:00,52.246,0.0555
1166,8/2/18 1:00,51.501,0.0536
1167,8/2/18 2:00,50.797,0.0536
1168,8/2/18 3:00,50.135,0.0536
1169,8/2/18 4:00,49.516,0.0544
1170,8/2/18 5:00,48.983,0.0544
1171,8/2/18 6:00,48.493,0.0544
1172,8/2/18 7:00,48.137,0.0547
1173,8/2/18 8:00,48.405,0.0562
1174,8/2/18 9:00,49.516,0.0581
1175,8/2/18 10:00,51.589,0.0581
1176,8/2/18 11:00,54.648,0.0588
1177,8/2/18 12:00,56.208,0.0574
1178,8/2/18 13:00,58.152,0.057
1179,8/2/18 14:00,59.229,0.0562
1180,8/2/18 15:00,59.873,0.057
1181,8/2/18 16:00,60.046,0.0555
1182,8/2/18 17:00,59.83,0.0547
1183,8/2/18 18:00,59.401,0.0544
1184,8/2/18 19:00,58.498,0.0536
1185,8/2/18 20:00,57.333,0.0528
1186,8/2/18 21:00,56.165,0.0528
1187,8/2/18 22:00,55.081,0.0528
1188,8/2/18 23:00,54.212,0.0528
1189,8/3/18 0:00,53.515,0.0528
1190,8/3/18 1:00,52.86,0.0536
1191,8/3/18 2:00,52.291,0.0528
1192,8/3/18 3:00,51.809,0.0528
1193,8/3/18 4:00,51.37,0.0536
1194,8/3/18 5:00,50.974,0.0547
1195,8/3/18 6:00,50.621,0.0547
1196,8/3/18 7:00,50.268,0.0562
1197,8/3/18 8:00,50.002,0.0562
1198,8/3/18 9:00,49.959,0.0574
1199,8/3/18 10:00,50.223,0.0581
1200,8/3/18 11:00,50.929,0.0574
1201,8/3/18 12:00,51.37,0.0581
1202,8/3/18 13:00,51.193,0.0614
1203,8/3/18 14:00,44.809,0.2418
1204,8/3/18 15:00,49.604,0.2418
1205,8/3/18 16:00,51.105,0.233
1206,8/3/18 17:00,52.686,0.2266
1207,8/3/18 18:00,53.427,0.2219
1208,8/3/18 19:00,53.515,0.2182
1209,8/3/18 20:00,53.166,0.2164
1210,8/3/18 21:00,52.423,0.2143
1211,8/3/18 22:00,51.501,0.2131
1212,8/3/18 23:00,50.533,0.2117
1213,8/4/18 0:00,49.561,0.2109
1214,8/4/18 1:00,48.628,0.21
1215,8/4/18 2:00,47.691,0.2095
1216,8/4/18 3:00,46.841,0.2092
1217,8/4/18 4:00,46.076,0.2087
1218,8/4/18 5:00,45.444,0.2083
1219,8/4/18 6:00,44.901,0.2078
1220,8/4/18 7:00,44.537,0.2073
1221,8/4/18 8:00,44.674,0.2064
1222,8/4/18 9:00,45.761,0.2038
1223,8/4/18 10:00,47.959,0.1999
1224,8/4/18 11:00,50.841,0.1958
1225,8/4/18 12:00,54.082,0.1917
1226,8/4/18 13:00,56.858,0.1881
1227,8/4/18 14:00,58.712,0.1859
1228,8/4/18 15:00,60.217,0.1826
1229,8/4/18 16:00,60.775,0.1803
1230,8/4/18 17:00,60.604,0.1779
1231,8/4/18 18:00,59.788,0.1775
1232,8/4/18 19:00,58.582,0.1775
1233,8/4/18 20:00,57.204,0.1816
1234,8/4/18 21:00,55.733,0.182
1235,8/4/18 22:00,54.255,0.182
1236,8/4/18 23:00,52.947,0.182
1237,8/5/18 0:00,51.764,0.182
1238,8/5/18 1:00,50.709,0.182
1239,8/5/18 2:00,49.782,0.1816
1240,8/5/18 3:00,48.983,0.1826
1241,8/5/18 4:00,48.36,0.1849
1242,8/5/18 5:00,47.914,0.1939
1243,8/5/18 6:00,47.602,0.1985
1244,8/5/18 7:00,44.127,0.2363
1245,8/5/18 8:00,46.661,0.2434
1246,8/5/18 9:00,46.974,0.2528
1247,8/5/18 10:00,48.36,0.2487
1248,8/5/18 11:00,50.752,0.2445
1249,8/5/18 12:00,53.559,0.2399
1250,8/5/18 13:00,56.208,0.2355
1251,8/5/18 14:00,58.582,0.2303
1252,8/5/18 15:00,60.775,0.2262
1253,8/5/18 16:00,61.934,0.2229
1254,8/5/18 17:00,62.148,0.2208
1255,8/5/18 18:00,61.59,0.2185
1256,8/5/18 19:00,60.346,0.2174
1257,8/5/18 20:00,58.885,0.2164
1258,8/5/18 21:00,57.42,0.2161
1259,8/5/18 22:00,56.035,0.2153
1260,8/5/18 23:00,54.734,0.2148
1261,8/6/18 0:00,53.472,0.2143
1262,8/6/18 1:00,52.335,0.2134
1263,8/6/18 2:00,51.37,0.2134
1264,8/6/18 3:00,50.488,0.2131
1265,8/6/18 4:00,49.649,0.2126
1266,8/6/18 5:00,48.895,0.2122
1267,8/6/18 6:00,48.182,0.2117
1268,8/6/18 7:00,47.557,0.2112
1269,8/6/18 8:00,47.557,0.2109
1270,8/6/18 9:00,48.405,0.2087
1271,8/6/18 10:00,50.4,0.2047
1272,8/6/18 11:00,52.86,0.2012
1273,8/6/18 12:00,55.992,0.1967
1274,8/6/18 13:00,59.486,0.1926
1275,8/6/18 14:00,61.977,0.1895
1276,8/6/18 15:00,63.648,0.1859
1277,8/6/18 16:00,64.247,0.183
1278,8/6/18 17:00,64.204,0.1807
1279,8/6/18 18:00,63.561,0.1789
1280,8/6/18 19:00,62.276,0.1783
1281,8/6/18 20:00,60.647,0.1779
1282,8/6/18 21:00,58.928,0.1779
1283,8/6/18 22:00,57.204,0.1779
1284,8/6/18 23:00,55.602,0.1783
1285,8/7/18 0:00,54.169,0.1775
1286,8/7/18 1:00,52.86,0.1775
1287,8/7/18 2:00,51.633,0.1775
1288,8/7/18 3:00,50.533,0.1775
1289,8/7/18 4:00,49.516,0.1779
1290,8/7/18 5:00,48.717,0.1775
1291,8/7/18 6:00,47.914,0.1779
1292,8/7/18 7:00,47.377,0.1769
1293,8/7/18 8:00,47.377,0.1762
1294,8/7/18 9:00,48.315,0.1728
1295,8/7/18 10:00,50.4,0.1685
1296,8/7/18 11:00,53.078,0.1619
1297,8/7/18 12:00,56.34,0.1558
1298,8/7/18 13:00,60.174,0.1499
1299,8/7/18 14:00,63.775,0.1446
1300,8/7/18 15:00,65.829,0.14
1301,8/7/18 16:00,66.472,0.137
1302,8/7/18 17:00,65.615,0.1347
1303,8/7/18 18:00,64.161,0.1321
1304,8/7/18 19:00,62.276,0.1312
1305,8/7/18 20:00,60.303,0.1312
1306,8/7/18 21:00,58.411,0.1307
1307,8/7/18 22:00,56.685,0.1302
1308,8/7/18 23:00,55.213,0.1302
1309,8/8/18 0:00,53.865,0.129
1310,8/8/18 1:00,52.641,0.1285
1311,8/8/18 2:00,51.589,0.1281
1312,8/8/18 3:00,50.621,0.1276
1313,8/8/18 4:00,49.782,0.1276
1314,8/8/18 5:00,48.895,0.1266
1315,8/8/18 6:00,48.094,0.1266
1316,8/8/18 7:00,47.467,0.1271
1317,8/8/18 8:00,47.467,0.1261
1318,8/8/18 9:00,48.405,0.1224
1319,8/8/18 10:00,50.533,0.1184
1320,8/8/18 11:00,53.559,0.1133
1321,8/8/18 12:00,57.204,0.1091
1322,8/8/18 13:00,61.29,0.1047
1323,8/8/18 14:00,65.102,0.102
1324,8/8/18 15:00,67.372,0.0986
1325,8/8/18 16:00,67.671,0.0961
1326,8/8/18 17:00,66.344,0.0937
1327,8/8/18 18:00,64.888,0.0914
1328,8/8/18 19:00,63.005,0.0896
1329,8/8/18 20:00,60.991,0.0893
1330,8/8/18 21:00,59.142,0.0887
1331,8/8/18 22:00,57.463,0.0881
1332,8/8/18 23:00,55.906,0.0869
1333,8/9/18 0:00,54.43,0.0863
1334,8/9/18 1:00,53.078,0.0863
1335,8/9/18 2:00,51.94,0.0863
1336,8/9/18 3:00,51.062,0.0857
1337,8/9/18 4:00,50.311,0.0857
1338,8/9/18 5:00,49.561,0.0857
1339,8/9/18 6:00,48.895,0.0857
1340,8/9/18 7:00,48.36,0.0857
1341,8/9/18 8:00,48.45,0.0857
1342,8/9/18 9:00,49.471,0.085
1343,8/9/18 10:00,51.809,0.0835
1344,8/9/18 11:00,55.038,0.0822
1345,8/9/18 12:00,59.142,0.0803
1346,8/9/18 13:00,63.262,0.0787
1347,8/9/18 14:00,66.087,0.0775
1348,8/9/18 15:00,66.173,0.0738
1349,8/9/18 16:00,66.814,0.0732
1350,8/9/18 17:00,66.173,0.0722
1351,8/9/18 18:00,65.316,0.0695
1352,8/9/18 19:00,63.819,0.0684
1353,8/9/18 20:00,62.148,0.0678
1354,8/9/18 21:00,60.39,0.0664
1355,8/9/18 22:00,58.712,0.066
1356,8/9/18 23:00,57.117,0.066
1357,8/10/18 0:00,55.69,0.066
1358,8/10/18 1:00,54.516,0.066
1359,8/10/18 2:00,53.559,0.0653
1360,8/10/18 3:00,52.686,0.0653
1361,8/10/18 4:00,51.809,0.0646
1362,8/10/18 5:00,51.017,0.0646
1363,8/10/18 6:00,50.268,0.0646
1364,8/10/18 7:00,49.649,0.0653
1365,8/10/18 8:00,49.692,0.0664
1366,8/10/18 9:00,50.752,0.0664
1367,8/10/18 10:00,53.298,0.0671
1368,8/10/18 11:00,55.776,0.066
1369,8/10/18 12:00,58.239,0.0653
1370,8/10/18 13:00,60.948,0.066
1371,8/10/18 14:00,63.99,0.0653
1372,8/10/18 15:00,65.487,0.0628
1373,8/10/18 16:00,64.931,0.0614
1374,8/10/18 17:00,63.99,0.0596
1375,8/10/18 18:00,63.176,0.0596
1376,8/10/18 19:00,61.848,0.0588
1377,8/10/18 20:00,60.346,0.0574
1378,8/10/18 21:00,58.842,0.0574
1379,8/10/18 22:00,57.376,0.057
1380,8/10/18 23:00,55.863,0.057
1381,8/11/18 0:00,54.473,0.057
1382,8/11/18 1:00,53.209,0.0562
1383,8/11/18 2:00,52.029,0.0555
1384,8/11/18 3:00,50.929,0.0555
1385,8/11/18 4:00,49.959,0.0555
1386,8/11/18 5:00,49.073,0.057
1387,8/11/18 6:00,48.182,0.0555
1388,8/11/18 7:00,47.289,0.0562
1389,8/11/18 8:00,47.334,0.0581
1390,8/11/18 9:00,48.36,0.0596
1391,8/11/18 10:00,50.841,0.0599
1392,8/11/18 11:00,54.343,0.0607
1393,8/11/18 12:00,58.066,0.0599
1394,8/11/18 13:00,60.217,0.0581
1395,8/11/18 14:00,62.704,0.0588
1396,8/11/18 15:00,64.161,0.0574
1397,8/11/18 16:00,64.632,0.0555
1398,8/11/18 17:00,64.033,0.0547
1399,8/11/18 18:00,62.661,0.0536
1400,8/11/18 19:00,61.333,0.0528
1401,8/11/18 20:00,59.916,0.0528
1402,8/11/18 21:00,58.368,0.0521
1403,8/11/18 22:00,56.772,0.0517
1404,8/11/18 23:00,55.386,0.0517
1405,8/12/18 0:00,54.126,0.0509
1406,8/12/18 1:00,52.947,0.0501
1407,8/12/18 2:00,51.895,0.0501
1408,8/12/18 3:00,50.929,0.0501
1409,8/12/18 4:00,50.092,0.0501
1410,8/12/18 5:00,49.249,0.0501
1411,8/12/18 6:00,48.45,0.0501
1412,8/12/18 7:00,47.736,0.0517
1413,8/12/18 8:00,47.959,0.0536
1414,8/12/18 9:00,49.161,0.0547
1415,8/12/18 10:00,51.501,0.0562
1416,8/12/18 11:00,54.691,0.057
1417,8/12/18 12:00,58.541,0.0574
1418,8/12/18 13:00,62.447,0.057
1419,8/12/18 14:00,65.188,0.0555
1420,8/12/18 15:00,67.798,0.0547
1421,8/12/18 16:00,67.971,0.0536
1422,8/12/18 17:00,66.258,0.0509
1423,8/12/18 18:00,64.589,0.049
1424,8/12/18 19:00,62.704,0.0482
1425,8/12/18 20:00,60.818,0.0482
1426,8/12/18 21:00,59.229,0.0474
1427,8/12/18 22:00,57.722,0.0474
1428,8/12/18 23:00,56.208,0.047
1429,8/13/18 0:00,54.865,0.047
1430,8/13/18 1:00,53.69,0.047
1431,8/13/18 2:00,52.597,0.0462
1432,8/13/18 3:00,51.633,0.047
1433,8/13/18 4:00,50.752,0.047
1434,8/13/18 5:00,49.959,0.047
1435,8/13/18 6:00,49.338,0.047
1436,8/13/18 7:00,48.762,0.0474
1437,8/13/18 8:00,48.85,0.0494
1438,8/13/18 9:00,49.692,0.0509
1439,8/13/18 10:00,51.764,0.0528
1440,8/13/18 11:00,54.604,0.0544
1441,8/13/18 12:00,58.325,0.0547
1442,8/13/18 13:00,62.748,0.0547
1443,8/13/18 14:00,65.017,0.0528
1444,8/13/18 15:00,67.456,0.0521
1445,8/13/18 16:00,67.071,0.0501
1446,8/13/18 17:00,65.701,0.0482
1447,8/13/18 18:00,64.332,0.047
1448,8/13/18 19:00,62.62,0.0462
1449,8/13/18 20:00,60.991,0.0454
1450,8/13/18 21:00,59.401,0.0454
1451,8/13/18 22:00,58.023,0.0454
1452,8/13/18 23:00,56.858,0.0454
1453,8/14/18 0:00,55.602,0.0446
1454,8/14/18 1:00,54.387,0.0446
1455,8/14/18 2:00,53.209,0.0442
1456,8/14/18 3:00,52.16,0.0442
1457,8/14/18 4:00,51.237,0.0442
1458,8/14/18 5:00,50.311,0.0442
1459,8/14/18 6:00,49.471,0.0442
1460,8/14/18 7:00,48.805,0.0446
1461,8/14/18 8:00,48.805,0.047
1462,8/14/18 9:00,49.692,0.0482
1463,8/14/18 10:00,51.895,0.0501
1464,8/14/18 11:00,55.081,0.0517
1465,8/14/18 12:00,58.626,0.0521
1466,8/14/18 13:00,62.533,0.0517
1467,8/14/18 14:00,63.946,0.0494
1468,8/14/18 15:00,65.102,0.0482
1469,8/14/18 16:00,63.648,0.047
1470,8/14/18 17:00,63.561,0.047
1471,8/14/18 18:00,62.233,0.0446
1472,8/14/18 19:00,60.904,0.0446
1473,8/14/18 20:00,59.358,0.0434
1474,8/14/18 21:00,57.893,0.0434
1475,8/14/18 22:00,56.426,0.0425
1476,8/14/18 23:00,55.038,0.0434
1477,8/15/18 0:00,53.69,0.0425
1478,8/15/18 1:00,52.509,0.0425
1479,8/15/18 2:00,51.458,0.0425
1480,8/15/18 3:00,50.576,0.0425
1481,8/15/18 4:00,49.825,0.0425
1482,8/15/18 5:00,49.116,0.0425
1483,8/15/18 6:00,48.538,0.0434
1484,8/15/18 7:00,48.094,0.0434
1485,8/15/18 8:00,48.272,0.0462
1486,8/15/18 9:00,49.428,0.0474
1487,8/15/18 10:00,51.501,0.0474
1488,8/15/18 11:00,54.387,0.049
1489,8/15/18 12:00,56.469,0.0482
1490,8/15/18 13:00,58.928,0.0482
1491,8/15/18 14:00,62.105,0.0482
1492,8/15/18 15:00,62.919,0.047
1493,8/15/18 16:00,63.176,0.0462
1494,8/15/18 17:00,62.791,0.0446
1495,8/15/18 18:00,61.848,0.0446
1496,8/15/18 19:00,60.517,0.0442
1497,8/15/18 20:00,58.971,0.0425
1498,8/15/18 21:00,57.376,0.0425
1499,8/15/18 22:00,55.733,0.0413
1500,8/15/18 23:00,54.3,0.0421
1501,8/16/18 0:00,53.035,0.0413
1502,8/16/18 1:00,51.94,0.0413
1503,8/16/18 2:00,51.193,0.0421
1504,8/16/18 3:00,50.576,0.0421
1505,8/16/18 4:00,49.87,0.0421
1506,8/16/18 5:00,49.161,0.0421
1507,8/16/18 6:00,48.805,0.0425
1508,8/16/18 7:00,48.628,0.0425
1509,8/16/18 8:00,48.805,0.0434
1510,8/16/18 9:00,49.604,0.0454
1511,8/16/18 10:00,51.282,0.047
1512,8/16/18 11:00,54.255,0.0482
1513,8/16/18 12:00,56.079,0.0474
1514,8/16/18 13:00,57.936,0.0474
1515,8/16/18 14:00,58.455,0.0462
1516,8/16/18 15:00,60.089,0.047
1517,8/16/18 16:00,60.089,0.0462
1518,8/16/18 17:00,59.272,0.0446
1519,8/16/18 18:00,58.755,0.0442
1520,8/16/18 19:00,57.506,0.0442
1521,8/16/18 20:00,56.208,0.0544
1522,8/16/18 21:00,54.865,0.1542
1523,8/16/18 22:00,53.645,0.199
1524,8/16/18 23:00,52.509,0.1963
1525,8/17/18 0:00,51.37,0.1932
1526,8/17/18 1:00,50.268,0.1908
1527,8/17/18 2:00,49.204,0.1891
1528,8/17/18 3:00,48.272,0.1872
1529,8/17/18 4:00,47.422,0.1862
1530,8/17/18 5:00,46.706,0.1849
1531,8/17/18 6:00,45.986,0.1836
1532,8/17/18 7:00,45.489,0.183
1533,8/17/18 8:00,45.444,0.1813
1534,8/17/18 9:00,46.706,0.1789
1535,8/17/18 10:00,49.471,0.1742
1536,8/17/18 11:00,52.554,0.1699
1537,8/17/18 12:00,56.642,0.1642
1538,8/17/18 13:00,60.818,0.16
1539,8/17/18 14:00,62.062,0.1577
1540,8/17/18 15:00,63.99,0.1538
1541,8/17/18 16:00,61.977,0.157
1542,8/17/18 17:00,61.162,0.1566
1543,8/17/18 18:00,60.174,0.1566
1544,8/17/18 19:00,58.971,0.1558
1545,8/17/18 20:00,57.679,0.1551
1546,8/17/18 21:00,56.251,0.1551
1547,8/17/18 22:00,54.777,0.1547
1548,8/17/18 23:00,53.384,0.1547
1549,8/18/18 0:00,52.16,0.1547
1550,8/18/18 1:00,51.017,0.1538
1551,8/18/18 2:00,49.959,0.1538
1552,8/18/18 3:00,49.028,0.1532
1553,8/18/18 4:00,48.137,0.1532
1554,8/18/18 5:00,47.422,0.1527
1555,8/18/18 6:00,47.019,0.1523
1556,8/18/18 7:00,46.661,0.1514
1557,8/18/18 8:00,46.526,0.1558
1558,8/18/18 9:00,46.571,0.2793
1559,8/18/18 10:00,46.481,0.3008
1560,8/18/18 11:00,46.886,0.2592
1561,8/18/18 12:00,48.895,0.2532
1562,8/18/18 13:00,51.984,0.2475
1563,8/18/18 14:00,56.642,0.241
1564,8/18/18 15:00,60.474,0.2355
1565,8/18/18 16:00,61.677,0.2311
1566,8/18/18 17:00,61.419,0.2274
1567,8/18/18 18:00,60.39,0.2254
1568,8/18/18 19:00,58.928,0.2232
1569,8/18/18 20:00,57.117,0.2219
1570,8/18/18 21:00,55.213,0.2208
1571,8/18/18 22:00,53.384,0.2198
1572,8/18/18 23:00,51.852,0.2185
1573,8/19/18 0:00,50.576,0.2177
1574,8/19/18 1:00,49.516,0.2169
1575,8/19/18 2:00,48.538,0.2164
1576,8/19/18 3:00,47.647,0.2156
1577,8/19/18 4:00,46.751,0.2153
1578,8/19/18 5:00,45.896,0.2143
1579,8/19/18 6:00,45.036,0.2139
1580,8/19/18 7:00,44.31,0.2131
1581,8/19/18 8:00,44.082,0.2122
1582,8/19/18 9:00,44.901,0.21
1583,8/19/18 10:00,46.931,0.2064
1584,8/19/18 11:00,49.914,0.2026
1585,8/19/18 12:00,53.733,0.1985
1586,8/19/18 13:00,57.893,0.1954
1587,8/19/18 14:00,61.119,0.1932
1588,8/19/18 15:00,62.577,0.1904
1589,8/19/18 16:00,61.934,0.1904
1590,8/19/18 17:00,60.861,0.1895
1591,8/19/18 18:00,59.529,0.1885
1592,8/19/18 19:00,57.85,0.1885
1593,8/19/18 20:00,56.165,0.1885
1594,8/19/18 21:00,54.387,0.1876
1595,8/19/18 22:00,52.686,0.1881
1596,8/19/18 23:00,51.148,0.1881
1597,8/20/18 0:00,49.782,0.1885
1598,8/20/18 1:00,48.538,0.1885
1599,8/20/18 2:00,47.334,0.1885
1600,8/20/18 3:00,46.256,0.1891
1601,8/20/18 4:00,45.262,0.1891
1602,8/20/18 5:00,44.31,0.1885
1603,8/20/18 6:00,43.579,0.1885
1604,8/20/18 7:00,42.847,0.1881
1605,8/20/18 8:00,42.892,0.1876
1606,8/20/18 9:00,44.037,0.1843
1607,8/20/18 10:00,46.616,0.1789
1608,8/20/18 11:00,50.311,0.1746
1609,8/20/18 12:00,54.734,0.1681
1610,8/20/18 13:00,59.142,0.1638
1611,8/20/18 14:00,63.048,0.159
