Plot Title: 20393604_SM_A_C1_ctrl,,,
542,7/7/18 2:00,55.949,0.0462
543,7/7/18 3:00,54.995,0.0446
544,7/7/18 4:00,54.082,0.0446
545,7/7/18 5:00,53.253,0.0446
546,7/7/18 6:00,52.509,0.0446
547,7/7/18 7:00,51.852,0.049
548,7/7/18 8:00,51.809,0.0494
549,7/7/18 9:00,52.423,0.0462
550,7/7/18 10:00,53.69,0.0501
551,7/7/18 11:00,55.647,0.0509
552,7/7/18 12:00,58.109,0.0509
553,7/7/18 13:00,61.376,0.0521
554,7/7/18 14:00,64.288,0.0521
555,7/7/18 15:00,65.872,0.0521
556,7/7/18 16:00,66.515,0.0517
557,7/7/18 17:00,65.829,0.047
558,7/7/18 18:00,64.204,0.0454
559,7/7/18 19:00,62.191,0.049
560,7/7/18 20:00,60.217,0.0474
561,7/7/18 21:00,58.755,0.049
562,7/7/18 22:00,57.549,0.0494
563,7/7/18 23:00,56.251,0.049
564,7/8/18 0:00,55.038,0.049
565,7/8/18 1:00,53.908,0.0482
566,7/8/18 2:00,52.947,0.0482
567,7/8/18 3:00,51.984,0.049
568,7/8/18 4:00,51.105,0.049
569,7/8/18 5:00,50.311,0.0482
570,7/8/18 6:00,49.604,0.0474
571,7/8/18 7:00,49.073,0.0482
572,7/8/18 8:00,49.073,0.049
573,7/8/18 9:00,49.87,0.0536
574,7/8/18 10:00,51.37,0.0544
575,7/8/18 11:00,53.951,0.0547
576,7/8/18 12:00,57.376,0.0547
577,7/8/18 13:00,60.474,0.0547
578,7/8/18 14:00,63.433,0.0562
579,7/8/18 15:00,65.059,0.0555
580,7/8/18 16:00,63.775,0.0501
581,7/8/18 17:00,61.72,0.0509
582,7/8/18 18:00,59.616,0.0562
583,7/8/18 19:00,57.893,0.0596
584,7/8/18 20:00,56.901,0.0599
585,7/8/18 21:00,56.035,0.0599
586,7/8/18 22:00,55.081,0.0599
587,7/8/18 23:00,54.255,0.0607
588,7/9/18 0:00,53.427,0.0607
589,7/9/18 1:00,52.729,0.0614
590,7/9/18 2:00,52.115,0.0621
591,7/9/18 3:00,51.325,0.0628
592,7/9/18 4:00,50.488,0.0632
593,7/9/18 5:00,49.692,0.0632
594,7/9/18 6:00,48.895,0.0632
595,7/9/18 7:00,48.137,0.0632
596,7/9/18 8:00,47.914,0.0653
597,7/9/18 9:00,48.493,0.0678
598,7/9/18 10:00,49.825,0.0678
599,7/9/18 11:00,52.203,0.0678
600,7/9/18 12:00,55.647,0.0684
601,7/9/18 13:00,59.702,0.0678
602,7/9/18 14:00,63.219,0.0684
603,7/9/18 15:00,65.574,0.0684
604,7/9/18 16:00,66.558,0.0684
605,7/9/18 17:00,66.385,0.0684
606,7/9/18 18:00,65.444,0.0664
607,7/9/18 19:00,64.033,0.0653
608,7/9/18 20:00,62.62,0.0621
609,7/9/18 21:00,61.248,0.0607
610,7/9/18 22:00,59.873,0.0599
611,7/9/18 23:00,58.498,0.0628
612,7/10/18 0:00,57.204,0.0621
613,7/10/18 1:00,56.035,0.0614
614,7/10/18 2:00,54.995,0.0607
615,7/10/18 3:00,54.082,0.0599
616,7/10/18 4:00,53.209,0.0599
617,7/10/18 5:00,52.335,0.0596
618,7/10/18 6:00,51.458,0.0599
619,7/10/18 7:00,50.752,0.0599
620,7/10/18 8:00,50.576,0.0596
621,7/10/18 9:00,51.193,0.0599
622,7/10/18 10:00,52.554,0.0607
623,7/10/18 11:00,54.516,0.0574
624,7/10/18 12:00,57.376,0.0607
625,7/10/18 13:00,61.119,0.0607
626,7/10/18 14:00,64.632,0.0614
627,7/10/18 15:00,65.53,0.0599
628,7/10/18 16:00,64.247,0.0555
629,7/10/18 17:00,62.319,0.0555
630,7/10/18 18:00,60.861,0.0547
631,7/10/18 19:00,59.788,0.0555
632,7/10/18 20:00,58.755,0.0588
633,7/10/18 21:00,57.765,0.0555
634,7/10/18 22:00,56.685,0.0547
635,7/10/18 23:00,55.602,0.0547
636,7/11/18 0:00,54.516,0.0547
637,7/11/18 1:00,53.472,0.0555
638,7/11/18 2:00,52.509,0.0555
639,7/11/18 3:00,51.633,0.0555
640,7/11/18 4:00,50.752,0.0562
641,7/11/18 5:00,49.914,0.0555
642,7/11/18 6:00,49.116,0.0562
643,7/11/18 7:00,48.493,0.0555
644,7/11/18 8:00,48.405,0.0547
645,7/11/18 9:00,49.116,0.0599
646,7/11/18 10:00,50.664,0.0599
647,7/11/18 11:00,53.078,0.0607
648,7/11/18 12:00,55.342,0.0607
649,7/11/18 13:00,56.944,0.0607
650,7/11/18 14:00,58.669,0.0599
651,7/11/18 15:00,58.455,0.0555
652,7/11/18 16:00,57.506,0.0599
653,7/11/18 17:00,56.988,0.0599
654,7/11/18 18:00,56.556,0.0599
655,7/11/18 19:00,55.863,0.0596
656,7/11/18 20:00,54.952,0.0581
657,7/11/18 21:00,53.994,0.0547
658,7/11/18 22:00,53.253,0.0562
659,7/11/18 23:00,52.509,0.0544
660,7/12/18 0:00,51.809,0.0581
661,7/12/18 1:00,51.105,0.0581
662,7/12/18 2:00,50.576,0.0581
663,7/12/18 3:00,50.18,0.0574
664,7/12/18 4:00,49.782,0.0574
665,7/12/18 5:00,49.604,0.057
666,7/12/18 6:00,49.028,0.057
667,7/12/18 7:00,48.405,0.057
668,7/12/18 8:00,48.182,0.057
669,7/12/18 9:00,48.762,0.0574
670,7/12/18 10:00,50.18,0.0581
671,7/12/18 11:00,51.984,0.0574
672,7/12/18 12:00,53.951,0.0588
673,7/12/18 13:00,56.988,0.0581
674,7/12/18 14:00,58.798,0.0581
675,7/12/18 15:00,59.056,0.0588
676,7/12/18 16:00,59.315,0.0581
677,7/12/18 17:00,59.702,0.0581
678,7/12/18 18:00,59.529,0.0574
679,7/12/18 19:00,58.755,0.057
680,7/12/18 20:00,57.722,0.0596
681,7/12/18 21:00,56.469,0.0775
682,7/12/18 22:00,55.038,0.0857
683,7/12/18 23:00,54.126,0.085
684,7/13/18 0:00,53.253,0.085
685,7/13/18 1:00,52.378,0.085
686,7/13/18 2:00,51.633,0.0863
687,7/13/18 3:00,50.886,0.0863
688,7/13/18 4:00,50.311,0.0863
689,7/13/18 5:00,49.692,0.0863
690,7/13/18 6:00,48.895,0.0875
691,7/13/18 7:00,48.227,0.0857
692,7/13/18 8:00,48.004,0.0857
693,7/13/18 9:00,48.672,0.0869
694,7/13/18 10:00,50.268,0.0863
695,7/13/18 11:00,52.509,0.0857
696,7/13/18 12:00,54.995,0.0857
697,7/13/18 13:00,57.16,0.0857
698,7/13/18 14:00,58.455,0.085
699,7/13/18 15:00,58.842,0.0844
700,7/13/18 16:00,58.626,0.0844
701,7/13/18 17:00,59.142,0.085
702,7/13/18 18:00,59.272,0.0835
703,7/13/18 19:00,58.626,0.0835
704,7/13/18 20:00,57.807,0.0841
705,7/13/18 21:00,56.988,0.0835
706,7/13/18 22:00,56.122,0.0829
707,7/13/18 23:00,55.213,0.0829
708,7/14/18 0:00,54.255,0.0829
709,7/14/18 1:00,53.341,0.0829
710,7/14/18 2:00,52.423,0.0835
711,7/14/18 3:00,51.633,0.0835
712,7/14/18 4:00,50.974,0.0835
713,7/14/18 5:00,50.311,0.0835
714,7/14/18 6:00,49.604,0.0835
715,7/14/18 7:00,48.983,0.0829
716,7/14/18 8:00,48.762,0.0835
717,7/14/18 9:00,49.383,0.0841
718,7/14/18 10:00,51.062,0.0829
719,7/14/18 11:00,53.994,0.0822
720,7/14/18 12:00,57.807,0.081
721,7/14/18 13:00,61.547,0.0803
722,7/14/18 14:00,64.546,0.0803
723,7/14/18 15:00,66.9,0.0794
724,7/14/18 16:00,67.543,0.0781
725,7/14/18 17:00,66.429,0.0775
726,7/14/18 18:00,65.316,0.0768
727,7/14/18 19:00,64.204,0.0758
728,7/14/18 20:00,62.834,0.0758
729,7/14/18 21:00,61.547,0.0745
730,7/14/18 22:00,60.26,0.0738
731,7/14/18 23:00,59.056,0.0738
732,7/15/18 0:00,57.979,0.0745
733,7/15/18 1:00,57.031,0.0732
734,7/15/18 2:00,56.122,0.0725
735,7/15/18 3:00,55.386,0.0725
736,7/15/18 4:00,54.734,0.0725
737,7/15/18 5:00,54.126,0.0722
738,7/15/18 6:00,53.515,0.0722
739,7/15/18 7:00,52.992,0.0722
740,7/15/18 8:00,52.686,0.0725
741,7/15/18 9:00,52.554,0.0722
742,7/15/18 10:00,52.686,0.0725
743,7/15/18 11:00,52.817,0.0722
744,7/15/18 12:00,53.078,0.0715
745,7/15/18 13:00,53.994,0.0715
746,7/15/18 14:00,55.733,0.0715
747,7/15/18 15:00,58.325,0.0722
748,7/15/18 16:00,60.132,0.0708
749,7/15/18 17:00,60.046,0.0678
750,7/15/18 18:00,58.498,0.0781
751,7/15/18 19:00,57.204,0.0787
752,7/15/18 20:00,56.208,0.0797
753,7/15/18 21:00,55.386,0.0822
754,7/15/18 22:00,54.43,0.0822
755,7/15/18 23:00,53.427,0.0822
756,7/16/18 0:00,52.554,0.0863
757,7/16/18 1:00,51.721,0.0863
758,7/16/18 2:00,51.017,0.0869
759,7/16/18 3:00,50.356,0.0869
760,7/16/18 4:00,49.649,0.0869
761,7/16/18 5:00,48.938,0.0863
762,7/16/18 6:00,48.272,0.0863
763,7/16/18 7:00,47.691,0.0863
764,7/16/18 8:00,47.557,0.0863
765,7/16/18 9:00,48.182,0.0857
766,7/16/18 10:00,49.87,0.0869
767,7/16/18 11:00,52.772,0.0863
768,7/16/18 12:00,55.647,0.0857
769,7/16/18 13:00,57.117,0.0857
770,7/16/18 14:00,60.346,0.0857
771,7/16/18 15:00,62.661,0.0844
772,7/16/18 16:00,63.604,0.0835
773,7/16/18 17:00,63.133,0.0835
774,7/16/18 18:00,62.319,0.0829
775,7/16/18 19:00,61.075,0.0775
776,7/16/18 20:00,59.229,0.0961
777,7/16/18 21:00,57.85,0.0963
778,7/16/18 22:00,56.556,0.0981
779,7/16/18 23:00,55.386,0.0975
780,7/17/18 0:00,54.343,0.0975
781,7/17/18 1:00,53.515,0.0981
782,7/17/18 2:00,52.686,0.0986
783,7/17/18 3:00,51.984,0.0992
784,7/17/18 4:00,51.325,0.0992
785,7/17/18 5:00,50.752,0.0992
786,7/17/18 6:00,50.135,0.0998
787,7/17/18 7:00,49.561,0.0998
788,7/17/18 8:00,49.338,0.0992
789,7/17/18 9:00,49.87,0.1003
790,7/17/18 10:00,51.282,0.0998
791,7/17/18 11:00,53.951,0.0992
792,7/17/18 12:00,57.807,0.0986
793,7/17/18 13:00,61.376,0.0981
794,7/17/18 14:00,64.459,0.0975
795,7/17/18 15:00,65.574,0.0969
796,7/17/18 16:00,65.788,0.0955
797,7/17/18 17:00,65.188,0.0955
798,7/17/18 18:00,64.161,0.0949
799,7/17/18 19:00,62.62,0.0937
800,7/17/18 20:00,61.162,0.0937
801,7/17/18 21:00,59.616,0.0937
802,7/17/18 22:00,58.109,0.0943
803,7/17/18 23:00,56.642,0.0943
804,7/18/18 0:00,55.299,0.0932
805,7/18/18 1:00,54.082,0.0932
806,7/18/18 2:00,52.947,0.0937
807,7/18/18 3:00,51.984,0.0943
808,7/18/18 4:00,51.105,0.0937
809,7/18/18 5:00,50.268,0.0937
810,7/18/18 6:00,49.604,0.0937
811,7/18/18 7:00,48.983,0.0932
812,7/18/18 8:00,48.85,0.0926
813,7/18/18 9:00,49.338,0.0926
814,7/18/18 10:00,50.797,0.0914
815,7/18/18 11:00,53.602,0.0902
816,7/18/18 12:00,57.463,0.0896
817,7/18/18 13:00,61.376,0.0887
818,7/18/18 14:00,63.819,0.0869
819,7/18/18 15:00,64.717,0.0857
820,7/18/18 16:00,65.102,0.085
821,7/18/18 17:00,65.145,0.0844
822,7/18/18 18:00,64.589,0.0835
823,7/18/18 19:00,63.604,0.0822
824,7/18/18 20:00,62.233,0.0816
825,7/18/18 21:00,60.818,0.081
826,7/18/18 22:00,59.401,0.081
827,7/18/18 23:00,58.066,0.081
828,7/19/18 0:00,56.772,0.0803
829,7/19/18 1:00,55.647,0.0794
830,7/19/18 2:00,54.604,0.0797
831,7/19/18 3:00,53.645,0.0794
832,7/19/18 4:00,52.729,0.0787
833,7/19/18 5:00,51.895,0.0794
834,7/19/18 6:00,51.105,0.0797
835,7/19/18 7:00,50.4,0.0787
836,7/19/18 8:00,50.18,0.0775
837,7/19/18 9:00,50.886,0.0768
838,7/19/18 10:00,52.423,0.0762
839,7/19/18 11:00,55.342,0.0758
840,7/19/18 12:00,59.272,0.0745
841,7/19/18 13:00,62.834,0.0732
842,7/19/18 14:00,65.102,0.0725
843,7/19/18 15:00,65.916,0.0722
844,7/19/18 16:00,66.301,0.0722
845,7/19/18 17:00,65.788,0.0708
846,7/19/18 18:00,65.102,0.0708
847,7/19/18 19:00,64.117,0.0695
848,7/19/18 20:00,62.875,0.0684
849,7/19/18 21:00,61.419,0.0678
850,7/19/18 22:00,60.046,0.0671
851,7/19/18 23:00,58.712,0.0671
852,7/20/18 0:00,57.506,0.0671
853,7/20/18 1:00,56.426,0.0671
854,7/20/18 2:00,55.515,0.0664
855,7/20/18 3:00,54.604,0.066
856,7/20/18 4:00,53.776,0.066
857,7/20/18 5:00,52.992,0.066
858,7/20/18 6:00,52.291,0.0653
859,7/20/18 7:00,51.764,0.0653
860,7/20/18 8:00,51.721,0.0653
861,7/20/18 9:00,52.335,0.0653
862,7/20/18 10:00,53.776,0.0646
863,7/20/18 11:00,56.512,0.0646
864,7/20/18 12:00,59.788,0.0632
865,7/20/18 13:00,63.09,0.0632
866,7/20/18 14:00,65.745,0.0628
867,7/20/18 15:00,66.13,0.0621
868,7/20/18 16:00,65.273,0.0607
869,7/20/18 17:00,64.161,0.0599
870,7/20/18 18:00,63.048,0.0607
871,7/20/18 19:00,62.148,0.0596
872,7/20/18 20:00,61.248,0.0596
873,7/20/18 21:00,60.174,0.0596
874,7/20/18 22:00,58.885,0.0599
875,7/20/18 23:00,57.722,0.0581
876,7/21/18 0:00,56.685,0.0588
877,7/21/18 1:00,55.733,0.0581
878,7/21/18 2:00,54.82,0.0574
879,7/21/18 3:00,53.994,0.057
880,7/21/18 4:00,53.209,0.0574
881,7/21/18 5:00,52.423,0.0574
882,7/21/18 6:00,51.721,0.0574
883,7/21/18 7:00,51.193,0.057
884,7/21/18 8:00,51.105,0.0574
885,7/21/18 9:00,51.809,0.0574
886,7/21/18 10:00,53.472,0.0574
887,7/21/18 11:00,56.122,0.0574
888,7/21/18 12:00,59.659,0.057
889,7/21/18 13:00,64.117,0.0574
890,7/21/18 14:00,67.627,0.0574
891,7/21/18 15:00,69.3,0.0574
892,7/21/18 16:00,69.858,0.0574
893,7/21/18 17:00,69.3,0.0574
894,7/21/18 18:00,68.227,0.0562
895,7/21/18 19:00,66.814,0.0547
896,7/21/18 20:00,65.444,0.0547
897,7/21/18 21:00,64.117,0.0547
898,7/21/18 22:00,62.704,0.0528
899,7/21/18 23:00,61.376,0.0536
900,7/22/18 0:00,60.132,0.0528
901,7/22/18 1:00,59.142,0.0528
902,7/22/18 2:00,58.325,0.0521
903,7/22/18 3:00,57.679,0.0521
904,7/22/18 4:00,57.031,0.0517
905,7/22/18 5:00,56.34,0.0517
906,7/22/18 6:00,55.472,0.0509
907,7/22/18 7:00,54.604,0.0509
908,7/22/18 8:00,54.343,0.0509
909,7/22/18 9:00,54.995,0.0517
910,7/22/18 10:00,56.642,0.0517
911,7/22/18 11:00,59.659,0.0521
912,7/22/18 12:00,63.732,0.0517
913,7/22/18 13:00,67.928,0.0521
914,7/22/18 14:00,70.93,0.0521
915,7/22/18 15:00,72.307,0.0528
916,7/22/18 16:00,72.696,0.0536
917,7/22/18 17:00,71.964,0.0528
918,7/22/18 18:00,70.63,0.0521
919,7/22/18 19:00,69.386,0.0501
920,7/22/18 20:00,68.013,0.0494
921,7/22/18 21:00,66.643,0.0494
922,7/22/18 22:00,65.188,0.0494
923,7/22/18 23:00,63.518,0.0517
924,7/23/18 0:00,61.977,0.0521
925,7/23/18 1:00,60.647,0.0528
926,7/23/18 2:00,59.445,0.0528
927,7/23/18 3:00,58.411,0.0528
928,7/23/18 4:00,57.29,0.0521
929,7/23/18 5:00,56.208,0.0517
930,7/23/18 6:00,55.213,0.0517
931,7/23/18 7:00,54.387,0.0517
932,7/23/18 8:00,54.037,0.0517
933,7/23/18 9:00,54.473,0.0521
934,7/23/18 10:00,56.035,0.0528
935,7/23/18 11:00,59.272,0.0521
936,7/23/18 12:00,62.962,0.0528
937,7/23/18 13:00,66.558,0.0517
938,7/23/18 14:00,69.427,0.0521
939,7/23/18 15:00,70.803,0.0521
940,7/23/18 16:00,70.974,0.0544
941,7/23/18 17:00,70.243,0.0528
942,7/23/18 18:00,69.213,0.0509
943,7/23/18 19:00,67.928,0.0501
944,7/23/18 20:00,66.558,0.0482
945,7/23/18 21:00,65.102,0.0474
946,7/23/18 22:00,63.561,0.047
947,7/23/18 23:00,62.191,0.0462
948,7/24/18 0:00,60.904,0.0454
949,7/24/18 1:00,59.616,0.047
950,7/24/18 2:00,58.541,0.0454
951,7/24/18 3:00,57.592,0.0446
952,7/24/18 4:00,56.728,0.0446
953,7/24/18 5:00,56.035,0.0446
954,7/24/18 6:00,55.429,0.0446
955,7/24/18 7:00,54.82,0.0446
956,7/24/18 8:00,54.516,0.0446
957,7/24/18 9:00,55.038,0.0454
958,7/24/18 10:00,56.512,0.0454
959,7/24/18 11:00,58.368,0.0454
960,7/24/18 12:00,62.019,0.047
961,7/24/18 13:00,65.316,0.0462
962,7/24/18 14:00,67.798,0.0474
963,7/24/18 15:00,68.956,0.047
964,7/24/18 16:00,68.27,0.0462
965,7/24/18 17:00,67.329,0.047
966,7/24/18 18:00,66.472,0.047
967,7/24/18 19:00,65.23,0.0454
968,7/24/18 20:00,63.99,0.0442
969,7/24/18 21:00,62.704,0.0442
970,7/24/18 22:00,61.419,0.0434
971,7/24/18 23:00,60.26,0.0434
972,7/25/18 0:00,59.315,0.0434
973,7/25/18 1:00,58.498,0.0425
974,7/25/18 2:00,57.722,0.0421
975,7/25/18 3:00,56.728,0.0421
976,7/25/18 4:00,55.733,0.0421
977,7/25/18 5:00,54.777,0.0413
978,7/25/18 6:00,53.908,0.0413
979,7/25/18 7:00,53.121,0.0413
980,7/25/18 8:00,52.903,0.0425
981,7/25/18 9:00,53.298,0.0434
982,7/25/18 10:00,54.126,0.0434
983,7/25/18 11:00,55.819,0.0442
984,7/25/18 12:00,59.185,0.0446
985,7/25/18 13:00,61.248,0.0442
986,7/25/18 14:00,62.704,0.0446
987,7/25/18 15:00,65.188,0.0454
988,7/25/18 16:00,66.214,0.0446
989,7/25/18 17:00,65.359,0.0421
990,7/25/18 18:00,64.418,0.0421
991,7/25/18 19:00,63.347,0.0405
992,7/25/18 20:00,61.977,0.0392
993,7/25/18 21:00,60.561,0.0392
994,7/25/18 22:00,59.315,0.0384
995,7/25/18 23:00,58.368,0.0384
996,7/26/18 0:00,57.42,0.0371
997,7/26/18 1:00,56.34,0.0371
998,7/26/18 2:00,55.342,0.0371
999,7/26/18 3:00,54.473,0.035
1000,7/26/18 4:00,53.645,0.035
1001,7/26/18 5:00,52.86,0.035
1002,7/26/18 6:00,52.203,0.035
1003,7/26/18 7:00,51.633,0.035
1004,7/26/18 8:00,51.589,0.0354
1005,7/26/18 9:00,52.291,0.0401
1006,7/26/18 10:00,53.908,0.0363
1007,7/26/18 11:00,56.426,0.0371
1008,7/26/18 12:00,59.572,0.0375
1009,7/26/18 13:00,61.848,0.0375
1010,7/26/18 14:00,63.732,0.0413
1011,7/26/18 15:00,65.017,0.0384
1012,7/26/18 16:00,65.403,0.0425
1013,7/26/18 17:00,65.273,0.0425
1014,7/26/18 18:00,64.589,0.0384
1015,7/26/18 19:00,63.39,0.0363
1016,7/26/18 20:00,61.977,0.0354
1017,7/26/18 21:00,60.561,0.035
1018,7/26/18 22:00,59.185,0.0341
1019,7/26/18 23:00,57.893,0.0332
1020,7/27/18 0:00,56.728,0.0328
1021,7/27/18 1:00,55.647,0.0328
1022,7/27/18 2:00,54.648,0.0319
1023,7/27/18 3:00,53.69,0.0319
1024,7/27/18 4:00,52.86,0.0319
1025,7/27/18 5:00,51.984,0.0319
1026,7/27/18 6:00,51.193,0.0319
1027,7/27/18 7:00,50.621,0.0319
1028,7/27/18 8:00,50.576,0.0363
1029,7/27/18 9:00,51.282,0.0332
1030,7/27/18 10:00,53.035,0.0384
1031,7/27/18 11:00,56.122,0.0384
1032,7/27/18 12:00,58.325,0.0341
1033,7/27/18 13:00,59.788,0.0392
1034,7/27/18 14:00,63.09,0.0401
1035,7/27/18 15:00,64.803,0.0405
1036,7/27/18 16:00,65.23,0.0354
1037,7/27/18 17:00,64.204,0.0354
1038,7/27/18 18:00,62.661,0.035
1039,7/27/18 19:00,61.333,0.0341
1040,7/27/18 20:00,59.788,0.0354
1041,7/27/18 21:00,58.325,0.0354
1042,7/27/18 22:00,57.031,0.0354
1043,7/27/18 23:00,55.776,0.035
1044,7/28/18 0:00,54.516,0.0341
1045,7/28/18 1:00,53.427,0.0341
1046,7/28/18 2:00,52.466,0.0341
1047,7/28/18 3:00,51.544,0.0332
1048,7/28/18 4:00,50.621,0.0341
1049,7/28/18 5:00,49.87,0.0332
1050,7/28/18 6:00,49.204,0.0332
1051,7/28/18 7:00,48.672,0.0332
1052,7/28/18 8:00,48.628,0.0341
1053,7/28/18 9:00,49.428,0.035
1054,7/28/18 10:00,51.37,0.0413
1055,7/28/18 11:00,54.3,0.0421
1056,7/28/18 12:00,57.463,0.0413
1057,7/28/18 13:00,58.066,0.0363
1058,7/28/18 14:00,58.712,0.0434
1059,7/28/18 15:00,61.376,0.0405
1060,7/28/18 16:00,62.533,0.0454
1061,7/28/18 17:00,62.447,0.0401
1062,7/28/18 18:00,61.547,0.0384
1063,7/28/18 19:00,59.014,0.0494
1064,7/28/18 20:00,57.204,0.0494
1065,7/28/18 21:00,55.992,0.049
1066,7/28/18 22:00,54.777,0.0474
1067,7/28/18 23:00,53.427,0.047
1068,7/29/18 0:00,52.291,0.047
1069,7/29/18 1:00,51.325,0.047
1070,7/29/18 2:00,50.4,0.0462
1071,7/29/18 3:00,49.428,0.0454
1072,7/29/18 4:00,48.493,0.0454
1073,7/29/18 5:00,47.691,0.0454
1074,7/29/18 6:00,47.019,0.0446
1075,7/29/18 7:00,46.481,0.0446
1076,7/29/18 8:00,46.391,0.0454
1077,7/29/18 9:00,47.377,0.047
1078,7/29/18 10:00,49.604,0.047
1079,7/29/18 11:00,53.166,0.0517
1080,7/29/18 12:00,57.376,0.0509
